Record Length,2.500000e+03,,  -0.000000015600,   0.00000,
Sample Interval,2.000000e-11,,  -0.000000015580,   0.00000,
Trigger Point,7.800000000000e+02,,  -0.000000015560,   0.00000,
,,,  -0.000000015540,   0.00000,
,,,  -0.000000015520,   0.00000,
,,,  -0.000000015500,   0.00000,
Source,CH2,,  -0.000000015480,   0.00000,
Vertical Units,V,,  -0.000000015460,   0.00000,
Vertical Scale,1.000000e-02,,  -0.000000015440,   0.00000,
Vertical Offset,-2.320000e-02,,  -0.000000015420,   0.00000,
Horizontal Units,s,,  -0.000000015400,   0.00000,
Horizontal Scale,5.000000e-09,,  -0.000000015380,   0.00000,
Pt Fmt,Y,,  -0.000000015360,   0.00000,
Yzero,0.000000e+00,,  -0.000000015340,   0.00000,
Probe Atten,1.000000e+00,,  -0.000000015320,   0.00000,
Model Number,TBS1062,,  -0.000000015300,   0.00000,
Serial Number,C031075,,  -0.000000015280,   0.00000,
Firmware Version,FV:v26.02,,  -0.000000015260,   0.00000,
,,,-00.000000015240,   0.00000,
,,,-00.000000015220,   0.00000,
,,,-00.000000015200,   0.00000,
,,,-00.000000015180,   0.00000,
,,,-00.000000015160,   0.00000,
,,,-00.000000015140,   0.00000,
,,,-00.000000015120,   0.00000,
,,,-00.000000015100,   0.00000,
,,,-00.000000015080,   0.00000,
,,,-00.000000015060,   0.00000,
,,,-00.000000015040,   0.00000,
,,,-00.000000015020,   0.00000,
,,,-00.000000015000,   0.00000,
,,,-00.000000014980,   0.00000,
,,,-00.000000014960,   0.00000,
,,,-00.000000014940,   0.00000,
,,,-00.000000014920,   0.00000,
,,,-00.000000014900,   0.00000,
,,,-00.000000014880,   0.00000,
,,,-00.000000014860,   0.00000,
,,,-00.000000014840,   0.00000,
,,,-00.000000014820,   0.00000,
,,,-00.000000014800,   0.00000,
,,,-00.000000014780,   0.00000,
,,,-00.000000014760,   0.00000,
,,,-00.000000014740,   0.00000,
,,,-00.000000014720,   0.00000,
,,,-00.000000014700,   0.00000,
,,,-00.000000014680,   0.00000,
,,,-00.000000014660,   0.00000,
,,,-00.000000014640,   0.00000,
,,,-00.000000014620,   0.00000,
,,,-00.000000014600,   0.00000,
,,,-00.000000014580,   0.00000,
,,,-00.000000014560,   0.00000,
,,,-00.000000014540,   0.00000,
,,,-00.000000014520,   0.00000,
,,,-00.000000014500,   0.00000,
,,,-00.000000014480,   0.00000,
,,,-00.000000014460,   0.00000,
,,,-00.000000014440,   0.00000,
,,,-00.000000014420,   0.00000,
,,,-00.000000014400,   0.00000,
,,,-00.000000014380,   0.00000,
,,,-00.000000014360,   0.00000,
,,,-00.000000014340,   0.00000,
,,,-00.000000014320,   0.00000,
,,,-00.000000014300,   0.00000,
,,,-00.000000014280,   0.00000,
,,,-00.000000014260,   0.00000,
,,,-00.000000014240,   0.00000,
,,,-00.000000014220,   0.00000,
,,,-00.000000014200,   0.00000,
,,,-00.000000014180,   0.00000,
,,,-00.000000014160,   0.00000,
,,,-00.000000014140,   0.00000,
,,,-00.000000014120,   0.00000,
,,,-00.000000014100,   0.00000,
,,,-00.000000014080,   0.00000,
,,,-00.000000014060,   0.00000,
,,,-00.000000014040,   0.00000,
,,,-00.000000014020,   0.00000,
,,,-00.000000014000,   0.00000,
,,,-00.000000013980,   0.00000,
,,,-00.000000013960,   0.00000,
,,,-00.000000013940,   0.00000,
,,,-00.000000013920,   0.00000,
,,,-00.000000013900,   0.00000,
,,,-00.000000013880,   0.00000,
,,,-00.000000013860,   0.00000,
,,,-00.000000013840,   0.00000,
,,,-00.000000013820,   0.00000,
,,,-00.000000013800,   0.00000,
,,,-00.000000013780,   0.00000,
,,,-00.000000013760,   0.00000,
,,,-00.000000013740,   0.00000,
,,,-00.000000013720,   0.00000,
,,,-00.000000013700,   0.00000,
,,,-00.000000013680,   0.00000,
,,,-00.000000013660,   0.00000,
,,,-00.000000013640,   0.00000,
,,,-00.000000013620,   0.00000,
,,,-00.000000013600,   0.00000,
,,,-00.000000013580,   0.00000,
,,,-00.000000013560,   0.00000,
,,,-00.000000013540,   0.00000,
,,,-00.000000013520,   0.00000,
,,,-00.000000013500,   0.00000,
,,,-00.000000013480,   0.00000,
,,,-00.000000013460,   0.00000,
,,,-00.000000013440,   0.00000,
,,,-00.000000013420,   0.00000,
,,,-00.000000013400,   0.00000,
,,,-00.000000013380,   0.00000,
,,,-00.000000013360,   0.00000,
,,,-00.000000013340,   0.00000,
,,,-00.000000013320,   0.00000,
,,,-00.000000013300,   0.00000,
,,,-00.000000013280,   0.00000,
,,,-00.000000013260,   0.00000,
,,,-00.000000013240,   0.00000,
,,,-00.000000013220,   0.00000,
,,,-00.000000013200,   0.00000,
,,,-00.000000013180,   0.00000,
,,,-00.000000013160,   0.00000,
,,,-00.000000013140,   0.00000,
,,,-00.000000013120,   0.00000,
,,,-00.000000013100,   0.00000,
,,,-00.000000013080,   0.00000,
,,,-00.000000013060,   0.00000,
,,,-00.000000013040,   0.00000,
,,,-00.000000013020,   0.00000,
,,,-00.000000013000,   0.00000,
,,,-00.000000012980,   0.00000,
,,,-00.000000012960,   0.00000,
,,,-00.000000012940,   0.00000,
,,,-00.000000012920,   0.00000,
,,,-00.000000012900,   0.00000,
,,,-00.000000012880,   0.00000,
,,,-00.000000012860,   0.00000,
,,,-00.000000012840,   0.00000,
,,,-00.000000012820,   0.00000,
,,,-00.000000012800,   0.00000,
,,,-00.000000012780,   0.00000,
,,,-00.000000012760,   0.00000,
,,,-00.000000012740,   0.00000,
,,,-00.000000012720,   0.00000,
,,,-00.000000012700,   0.00000,
,,,-00.000000012680,   0.00000,
,,,-00.000000012660,   0.00000,
,,,-00.000000012640,   0.00000,
,,,-00.000000012620,   0.00000,
,,,-00.000000012600,   0.00000,
,,,-00.000000012580,   0.00000,
,,,-00.000000012560,   0.00000,
,,,-00.000000012540,   0.00000,
,,,-00.000000012520,   0.00000,
,,,-00.000000012500,   0.00000,
,,,-00.000000012480,   0.00000,
,,,-00.000000012460,   0.00000,
,,,-00.000000012440,   0.00000,
,,,-00.000000012420,   0.00000,
,,,-00.000000012400,   0.00000,
,,,-00.000000012380,   0.00000,
,,,-00.000000012360,   0.00000,
,,,-00.000000012340,   0.00000,
,,,-00.000000012320,   0.00000,
,,,-00.000000012300,   0.00000,
,,,-00.000000012280,   0.00000,
,,,-00.000000012260,   0.00000,
,,,-00.000000012240,   0.00000,
,,,-00.000000012220,   0.00000,
,,,-00.000000012200,   0.00000,
,,,-00.000000012180,   0.00000,
,,,-00.000000012160,   0.00000,
,,,-00.000000012140,   0.00000,
,,,-00.000000012120,   0.00000,
,,,-00.000000012100,   0.00000,
,,,-00.000000012080,   0.00000,
,,,-00.000000012060,   0.00000,
,,,-00.000000012040,   0.00000,
,,,-00.000000012020,   0.00000,
,,,-00.000000012000,   0.00000,
,,,-00.000000011980,   0.00000,
