Record Length,2.500000e+03,,  -0.000000015600,   2.10000,
Sample Interval,2.000000e-11,,  -0.000000015580,   2.10000,
Trigger Point,7.800000000000e+02,,  -0.000000015560,   2.10000,
,,,  -0.000000015540,   2.10000,
,,,  -0.000000015520,   2.10000,
,,,  -0.000000015500,   2.10000,
Source,CH1,,  -0.000000015480,   2.10000,
Vertical Units,V,,  -0.000000015460,   2.10000,
Vertical Scale,5.000000e-01,,  -0.000000015440,   2.10000,
Vertical Offset,-3.600000e+00,,  -0.000000015420,   2.10000,
Horizontal Units,s,,  -0.000000015400,   2.10000,
Horizontal Scale,5.000000e-09,,  -0.000000015380,   2.10000,
Pt Fmt,Y,,  -0.000000015360,   2.10000,
Yzero,0.000000e+00,,  -0.000000015340,   2.10000,
Probe Atten,1.000000e+00,,  -0.000000015320,   2.10000,
Model Number,TBS1062,,  -0.000000015300,   2.10000,
Serial Number,C031075,,  -0.000000015280,   2.10000,
Firmware Version,FV:v26.02,,  -0.000000015260,   2.10000,
,,,-00.000000015240,   2.10000,
,,,-00.000000015220,   2.10000,
,,,-00.000000015200,   2.10000,
,,,-00.000000015180,   2.10000,
,,,-00.000000015160,   2.10000,
,,,-00.000000015140,   2.10000,
,,,-00.000000015120,   2.10000,
,,,-00.000000015100,   2.10000,
,,,-00.000000015080,   2.10000,
,,,-00.000000015060,   2.10000,
,,,-00.000000015040,   2.10000,
,,,-00.000000015020,   2.10000,
,,,-00.000000015000,   2.10000,
,,,-00.000000014980,   2.10000,
,,,-00.000000014960,   2.10000,
,,,-00.000000014940,   2.10000,
,,,-00.000000014920,   2.10000,
,,,-00.000000014900,   2.10000,
,,,-00.000000014880,   2.10000,
,,,-00.000000014860,   2.10000,
,,,-00.000000014840,   2.10000,
,,,-00.000000014820,   2.10000,
,,,-00.000000014800,   2.10000,
,,,-00.000000014780,   2.10000,
,,,-00.000000014760,   2.10000,
,,,-00.000000014740,   2.10000,
,,,-00.000000014720,   2.10000,
,,,-00.000000014700,   2.10000,
,,,-00.000000014680,   2.10000,
,,,-00.000000014660,   2.10000,
,,,-00.000000014640,   2.10000,
,,,-00.000000014620,   2.10000,
,,,-00.000000014600,   2.10000,
,,,-00.000000014580,   2.10000,
,,,-00.000000014560,   2.10000,
,,,-00.000000014540,   2.10000,
,,,-00.000000014520,   2.10000,
,,,-00.000000014500,   2.10000,
,,,-00.000000014480,   2.10000,
,,,-00.000000014460,   2.10000,
,,,-00.000000014440,   2.10000,
,,,-00.000000014420,   2.10000,
,,,-00.000000014400,   2.10000,
,,,-00.000000014380,   2.10000,
,,,-00.000000014360,   2.10000,
,,,-00.000000014340,   2.10000,
,,,-00.000000014320,   2.10000,
,,,-00.000000014300,   2.10000,
,,,-00.000000014280,   2.10000,
,,,-00.000000014260,   2.10000,
,,,-00.000000014240,   2.10000,
,,,-00.000000014220,   2.10000,
,,,-00.000000014200,   2.10000,
,,,-00.000000014180,   2.10000,
,,,-00.000000014160,   2.10000,
,,,-00.000000014140,   2.10000,
,,,-00.000000014120,   2.10000,
,,,-00.000000014100,   2.10000,
,,,-00.000000014080,   2.10000,
,,,-00.000000014060,   2.10000,
,,,-00.000000014040,   2.10000,
,,,-00.000000014020,   2.10000,
,,,-00.000000014000,   2.10000,
,,,-00.000000013980,   2.10000,
,,,-00.000000013960,   2.10000,
,,,-00.000000013940,   2.10000,
,,,-00.000000013920,   2.10000,
,,,-00.000000013900,   2.10000,
,,,-00.000000013880,   2.10000,
,,,-00.000000013860,   2.10000,
,,,-00.000000013840,   2.10000,
,,,-00.000000013820,   2.10000,
,,,-00.000000013800,   2.10000,
,,,-00.000000013780,   2.10000,
,,,-00.000000013760,   2.10000,
,,,-00.000000013740,   2.10000,
,,,-00.000000013720,   2.10000,
,,,-00.000000013700,   2.10000,
,,,-00.000000013680,   2.10000,
,,,-00.000000013660,   2.10000,
,,,-00.000000013640,   2.10000,
,,,-00.000000013620,   2.10000,
,,,-00.000000013600,   2.10000,
,,,-00.000000013580,   2.10000,
,,,-00.000000013560,   2.10000,
,,,-00.000000013540,   2.10000,
,,,-00.000000013520,   2.10000,
,,,-00.000000013500,   2.10000,
,,,-00.000000013480,   2.10000,
,,,-00.000000013460,   2.10000,
,,,-00.000000013440,   2.10000,
,,,-00.000000013420,   2.10000,
,,,-00.000000013400,   2.10000,
,,,-00.000000013380,   2.10000,
,,,-00.000000013360,   2.10000,
,,,-00.000000013340,   2.12000,
,,,-00.000000013320,   2.12000,
,,,-00.000000013300,   2.12000,
,,,-00.000000013280,   2.12000,
,,,-00.000000013260,   2.12000,
,,,-00.000000013240,   2.12000,
,,,-00.000000013220,   2.12000,
,,,-00.000000013200,   2.12000,
,,,-00.000000013180,   2.12000,
,,,-00.000000013160,   2.12000,
,,,-00.000000013140,   2.12000,
,,,-00.000000013120,   2.12000,
,,,-00.000000013100,   2.12000,
,,,-00.000000013080,   2.12000,
,,,-00.000000013060,   2.12000,
,,,-00.000000013040,   2.12000,
,,,-00.000000013020,   2.12000,
,,,-00.000000013000,   2.12000,
,,,-00.000000012980,   2.12000,
,,,-00.000000012960,   2.12000,
,,,-00.000000012940,   2.12000,
,,,-00.000000012920,   2.12000,
,,,-00.000000012900,   2.12000,
,,,-00.000000012880,   2.12000,
,,,-00.000000012860,   2.12000,
,,,-00.000000012840,   2.12000,
,,,-00.000000012820,   2.12000,
,,,-00.000000012800,   2.12000,
,,,-00.000000012780,   2.12000,
,,,-00.000000012760,   2.12000,
,,,-00.000000012740,   2.12000,
,,,-00.000000012720,   2.12000,
,,,-00.000000012700,   2.12000,
,,,-00.000000012680,   2.12000,
,,,-00.000000012660,   2.12000,
,,,-00.000000012640,   2.12000,
,,,-00.000000012620,   2.12000,
,,,-00.000000012600,   2.12000,
,,,-00.000000012580,   2.12000,
,,,-00.000000012560,   2.12000,
,,,-00.000000012540,   2.12000,
,,,-00.000000012520,   2.12000,
,,,-00.000000012500,   2.14000,
,,,-00.000000012480,   2.14000,
,,,-00.000000012460,   2.14000,
,,,-00.000000012440,   2.14000,
,,,-00.000000012420,   2.14000,
,,,-00.000000012400,   2.14000,
,,,-00.000000012380,   2.14000,
,,,-00.000000012360,   2.14000,
,,,-00.000000012340,   2.14000,
,,,-00.000000012320,   2.14000,
,,,-00.000000012300,   2.14000,
,,,-00.000000012280,   2.14000,
,,,-00.000000012260,   2.14000,
,,,-00.000000012240,   2.14000,
,,,-00.000000012220,   2.14000,
,,,-00.000000012200,   2.14000,
,,,-00.000000012180,   2.14000,
,,,-00.000000012160,   2.14000,
,,,-00.000000012140,   2.14000,
,,,-00.000000012120,   2.14000,
,,,-00.000000012100,   2.14000,
,,,-00.000000012080,   2.14000,
,,,-00.000000012060,   2.14000,
,,,-00.000000012040,   2.14000,
,,,-00.000000012020,   2.14000,
,,,-00.000000012000,   2.14000,
,,,-00.000000011980,   2.16000,
,,,-00.000000011960,   2.16000,
,,,-00.000000011940,   2.16000,
,,,-00.000000011920,   2.16000,
,,,-00.000000011900,   2.16000,
,,,-00.000000011880,   2.16000,
,,,-00.000000011860,   2.16000,
,,,-00.000000011840,   2.16000,
,,,-00.000000011820,   2.16000,
,,,-00.000000011800,   2.16000,
,,,-00.000000011780,   2.16000,
,,,-00.000000011760,   2.16000,
,,,-00.000000011740,   2.16000,
,,,-00.000000011720,   2.16000,
,,,-00.000000011700,   2.16000,
,,,-00.000000011680,   2.16000,
,,,-00.000000011660,   2.16000,
,,,-00.000000011640,   2.16000,
,,,-00.000000011620,   2.16000,
,,,-00.000000011600,   2.16000,
,,,-00.000000011580,   2.16000,
,,,-00.000000011560,   2.18000,
,,,-00.000000011540,   2.18000,
,,,-00.000000011520,   2.18000,
,,,-00.000000011500,   2.18000,
,,,-00.000000011480,   2.18000,
,,,-00.000000011460,   2.18000,
,,,-00.000000011440,   2.18000,
,,,-00.000000011420,   2.18000,
,,,-00.000000011400,   2.18000,
,,,-00.000000011380,   2.18000,
,,,-00.000000011360,   2.18000,
,,,-00.000000011340,   2.18000,
,,,-00.000000011320,   2.18000,
